finding	location	file_path	record_id	name	value	unit	detail
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_1091.yaml	CultureMech:007455	KH2PO40.2gNH4Cl0.1gMgCl2·6H2O0.4gCaCl2·2H2O0.1gNaCl1gKCl0.5gNaHCO32.52gBacto Yeast Extract (Difco)0.1gSodium acetate0.1gTrace elements solution*2mlVitamin solution**10mlResazurin0.5mgCysteine-HCl0.3gNa2S·9H2O0.3gDistilled water1LMix ingredients except for vitamin solution, cysteine-HCl and Na2S·9H2O, and autoclave under H2/CO2(80/20) condition. Separately autoclave cysteine-HCl and Na2S·9H2O as a 6% solution under a N2atmosphere. Aseptically and anaerobically add filter-sterile vitamin solution, and cysteine-HCl and Na2S·9H2O solutions, and pressurize inoculated bottles to 150 kPa with H2/CO2. The pH of medium is 7.0.*Trace elements solutionNitrilotriacetic acid (NTA)4.1gFeCl3·6H2O0.36gMnCl2·4H2O0.09gCoCl2·6H2O0.15gCaCl2·2H2O0.018gZnCl20.09gH3BO30.017gNa2MoO4·2H2O0.009gNiCl2·6H2O0.018gNa2SeO40.004gNa2WO40.004gDistilled water1LFirst dissolve nitrilotriacetic acid and adjust pH to 6.5 with NaOH, and then add minerals. Final pH 7.0.**Vitamin solutionBiotin2mgFolic acid2mgPyridoxine-HCl10mgThiamine-HCl5mgRiboflavin5mgNicotinic acid5mgCa-pantothenate5mgp-Aminobenzoic acid1mgVitamin B120.01mgDistilled water1L			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1107.yaml	CultureMech:007456		NaNO3	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_1107.yaml	CultureMech:007456	NaNO31gMgSO4·7H2O0.1gNa2HPO4·2H2O0.5gKH2PO40.22gCaCl2·6H2O0.03gFeSO4·7H2O2mgTrace metal solution*1mlDistilled water1LpH 7Dispense the medium into suitable culture vessels, seal with butyl rubber stoppers, and autoclave at 121°C for 15 min. After cooling to room temperature, the pH is adjusted to pH 7 by adding of sterile pH-adjusting agent with a syringe without opening the vessel. Prior to inoculation, aseptically add the filter-sterilized methane gas to the vessel. The methane and air ratio in the headspace is about 1:4. Methane should be of high purity.*Trace metal solutionZnSO4·7H2O0.44gCuSO4·5H2O0.2gMnSO4·2H2O0.17gNa2MoO4·2H2O0.06gH3BO30.1gCoCl2·6H2O0.08gDistilled water1L			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1118.yaml	CultureMech:007457		KH2PO4	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_1118.yaml	CultureMech:007457	KH2PO40.5gMgSO4·7H2O0.5gNaCl0.4gNH4Cl0.68gCaCl2·2H2O0.25gSodium pyruvate0.5gSodium succinate0.5gSodium acetate0.5gYeast extract0.5gFerric citrate solution* (0.1%)5mlTrace element solution SL7**1mlNaHCO3(10% (w/v))15mlVitamin B12(0.002% (w/v))1mlNa2S·9H2O0.24gResazurin1mgDistilled water1LpH 6.6 - 7.4Mix ingredients except for vitamin B12, NaHCO3and Na2S·9H2O, and autoclave under a N2atmosphere. Separately autoclave Na2S·9H2O solution under a N2atmosphere. Sterilize vitamin B12and NaHCO3solutions by filtration. Prior to inoculation, aseptically and anaerobically add them.*Soluble in hot water.**Trace element solution SL7HCl (25%; 7.7 M)10mlFeCl2·4H2O1.5gZnCl270mgMnCl2·4H2O100mgH3BO360mgCoCl2·6H2O200mgCuCl2·2H2O20mgNiCl2·6H2O20mgNa2MoO4·2H2O40mgDistilled water990mlInitially, dissolve FeCl2·4H2O in 25% HCl, then add distilled water followed by the other components.			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1135.yaml	CultureMech:007458		Malt extract	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
EMPTY_INGREDIENT_NAME	ingredients	data/normalized_yaml/bacterial/NBRC_1158.yaml	CultureMech:007459		variable	VARIABLE	preferred_term is empty; the name is not recoverable from this record
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_116.yaml	CultureMech:007460		Bacto-Yeast Nitrogen Base w/o Amino acids (Difco)	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1170.yaml	CultureMech:007461		NH4Cl	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_1170.yaml	CultureMech:007461	NH4Cl0.33gKH2PO40.33gKCl0.33gCaCl2·2H2O0.33gMgCl2·6H2O0.33gMgSO4·7H2O4gNaCl250gCoenzyme M0.142gBacto Yeast Extract (Difco)0.5gVitamin solution*10mlTrace elements solution**1mlTrimethylamine-HCl5gResazurin1mgNaHCO35gNa2S·9H2O0.5gDistilled water1LMix ingredients except for vitamin solution, trimethylamine-HCl, NaHCO3and Na2S·9H2O, and autoclave under a N2/CO2atmosphere (80/20).  Separately autoclave Na2S·9H2O solution as 5% solution under a N2atmosphere.  Prior to inoculation, add the filter-sterile vitamin, 50% trimethylamine-HCl and 5% NaHCO3solutions, and Na2S·9H2O. Adjust pH of the medium to 7.4 with filter-sterile 5% Na2CO3solution (approximately final concentration of Na2CO3is 0.5 g/L).*Vitamin solutionBiotin2mgFolic acid2mgPyridoxine-HCl10mgThiamine-HCl5mgRiboflavin5mgNicotinic acid5mgCa-pantothenate5mgp-Aminobenzoic acid1mgVitamin B120.01mgDistilled water1L**Trace elements solutionNitrilotriacetic acid (NTA)12.8gFeCl3·6H2O1.35gMnCl2·4H2O0.1gCoCl2·6H2O0.024gCaCl2·2H2O0.1gZnCl20.1gCuCl2·2H2O0.025gH3BO30.01gNa2MoO4·2H2O0.024gNaCl1gNiCl2·6H2O0.12gDistilled water1LFirst dissolve nitrilotriacetic acid and adjust pH to 6.5 with NaOH, and then add minerals. Final pH 7.0.			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1185.yaml	CultureMech:007462		KNO3	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_1185.yaml	CultureMech:007462	KNO30.50gNa-glycerophosphate0.10gTris HCl1.00gTryptone (Difco 0123)2.00gYeast extract2.00gTrace elements (see below)1.00mlArtificial sea water999.00mlpH 7.0Artificial sea water is prepared from a marine aquarium salts mixture.Trace elements:H3BO32.85gMnCl2·4H2O1.80gFeSO41.36gNa-tartrate1.77gCuCl2·2H2O26.90mgZnCl220.80mgCoCl2·6H2O40.40mgNa2MoO4·2H2O25.20mgDistilled water1000.00ml			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
PROSE_AS_INGREDIENT	ingredients	data/normalized_yaml/bacterial/NBRC_1197.yaml	CultureMech:007463	Substrates*10mMKH2PO40.85gNa2HPO4·7H2O4.9g(NH4)2SO40.5gMgSO4·7H2O0.1gFeSO4·7H2O9.5mgMgO10.75mgCaCO32mgZnSO4·7H2O1.44mgMnSO4·4H2O1.12mgCuSO4·5H2O0.25mgCoSO4·7H2O0.28mgH3BO40.06mgConcentrated HCl51.3μlDistilled water1LAgar (if needed)15g*Vanillic acid and syringic acid etc.	variable	VARIABLE	preparation instruction parsed as an ingredient; its concentration belongs to the reagent that followed it
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1197.yaml	CultureMech:007463		Substrates*	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
PROSE_AS_INGREDIENT	ingredients	data/normalized_yaml/bacterial/NBRC_1210.yaml	CultureMech:007464	Bacto Yeast Extract (Difco)2.5gBacto Proteose Peptone No. 3 (Difco)2.5gBacto Casamino Acids (Difco)2.5gGlucose2.5gSoluble starch2.5gSodium pyruvate1.5gK2HPO41.5gMgSO4·7H2O0.25gAgar (if needed)15gDistilled water1LpH 7.2+/-0.2	variable	VARIABLE	preparation instruction parsed as an ingredient; its concentration belongs to the reagent that followed it
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1210.yaml	CultureMech:007464		Bacto Yeast Extract (Difco)	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1227.yaml	CultureMech:007465		NH4Cl	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_1227.yaml	CultureMech:007465	NH4Cl1gKH2PO40.27gMgSO4·7H2O0.25gCaCl2·2H2O0.15gNaHCO32.5gGlucose10gYeast extract3gNa2S·9H2O30gCysteine-HCl30gResazurin1mgTrace element solution*1mlVitamin solution**1mlDistilled water1LpH unajustedMix ingredients except vitamin, bicarbonate, cysteine and sulfide, and dispense the medium into suitable culture vessels under a stream of N2/CO2(80/20) and seal with butyl rubber stoppers. After autoclaving (121°C, 15 min), aseptically and anaerobically add vitamin solution, bicarbonate solution, and cysteine and sulfide solutions using sterile syringes. The bicarbonate and vitamin solutions should be sterilized by filtration.*Trace element solutionNitrilotriacetic acid (NTA)12.8gFeCl3·6H2O1.35gMnCl2·4H2O0.1gCoCl2·6H2O24mgAlCl313.3mgZnCl20.1gCuCl2·2H2O25mgH3BO310mgNa2MoO4·2H2O24mgNa2WO4·2H2O3mgNiCl2·6H2O0.12gNa2SeO326mgDistilled water1LFirst dissolve NTA in 200 ml of water and adjust the pH to 6.5 with KOH.**Vitamin solutionBiotin2mgFolic acid2mgPyridoxine-HCl10mgThiamine-HCl5mgRiboflavin5mgNicotinic acid5mgCa-pantothenate5mgp-Aminobenzoic acid1mgVitamin B125mgLipoic acid5mgDistilled water1L			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1245.yaml	CultureMech:007466		Bacto Brain Heart Infusion (Difco)	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1261.yaml	CultureMech:007467		KH2PO4	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_1261.yaml	CultureMech:007467	KH2PO40.2gNH4Cl0.25gNaCl1gMgCl2·6H2O0.4gKCl0.5gCaCl2·2H2O0.15gNa2SO44gYeast extract1gResazurin1mgSodium acetate2.73gTrace element mixture*1mlSelenite-tungstate solution**1mlBicarbonate solution***30mlSulfide solution****1.5mlDistilled water970mlpH 6.8-7.0Mix ingredients except for bicarbonate and sulfide solutions. Dispense the medium into suitable culture vessels under a stream of  nitrogen gas, seal with butyl rubber stoppers, and autoclave at 121°C for 15 min. Aseptically and anaerobically add other ingredients using sterile syringes, and the N2/CO2(80/20) mixed gas is enclosed with the vessels. Adjust pH to 6.8-7.0 using compact pH meter.*Trace element mixtureHCl (25%; 7.7 M)12.5mlFeSO4·7H2O2100mgH3BO330mgMnCl2·4H2O100mgCoCl2·6H2O190mgNiCl2·6H2O24mgCuCl2·2H2O2mgZnSO4·7H2O144mgNa2MoO4·2H2O36mgDistilled water987mlSterilized by autoclaving.**Selenite-tungstate solutionNaOH0.4gNa2SeO3·5H2O6mgNa2WO4·2H2O8mgDistilled water1LSterilized by autoclaving.***Bicarbonate solution (1.0 M)NaHCO38.4gDistilled water100mlSaturated with CO2gas. Tightly sealed in bottles filled with CO2gas and then sterilized by autoclaving.****Sulfide solution (1.0 M)Na2S·9H2O12gDistilled water50mlSterilized by filtration and stored under N2gas.			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1275.yaml	CultureMech:007468		NaCl	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_1275.yaml	CultureMech:007468	NaCl30gK2HPO40.14gCaCl2·2H2O0.14gNH4Cl0.25gMgSO4·7H2O3.4gMgCl2·6H2O4.2gKCl0.33gFe(NH4)2(SO4)2·6H2O0.01gBacto Yeast Extract (Difco)1gTrace elements solution*10mlVitamin solution**2mlNaHCO32.5gSulfur (powder)3gResazurin1mgNa2S·9H2O0.5gDistilled water1LMix ingredients except for vitamin solution, sulfur, and Na2S·9H2O. Dispense the medium into suitable culture vessels under a stream of N2/CO2(80/20), seal with butyl rubber stoppers, and autoclave at 121°C for 15 min. Separately neutralize and autoclave Na2S·9H2O (5% solution) under N2atmosphere. Sterilize vitamin solution by filtration. Sulfur is sterilized separately by autoclaving for 60 min at 105°C on each of 3 successive days. Prior to inoculation, aseptically and anaerobically add vitamin, sulfur, and Na2S·9H2O. Final pH is 6.8.*Trace elements solutionNitrilotriacetic acid (NTA)12.8gFeCl3·6H2O1.35gMnCl2·4H2O0.1gCoCl2·6H2O0.024gCaCl2·2H2O0.1gZnCl20.1gCuCl2·2H2O0.025gH3BO30.01gNa2MoO4·2H2O0.024gNaCl1gNiCl2·6H2O0.12gNa2SeO40.8mgNa2WO40.8mgKAl(SO4)2·12H2O4mgDistilled water1LFirst dissolve nitrilotriacetic acid and adjust pH to 6.5 with NaOH, and then add minerals. Final pH is 7.0.**Vitamin solutionBiotin2mgFolic acid2mgPyridoxine-HCl10mgThiamine-HCl5mgRiboflavin5mgNicotinic acid5mgCa-pantothenate5mgp-Aminobenzoic acid1mgVitamin B120.01mgDistilled water1L			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1287.yaml	CultureMech:007469		Bacto tryptone	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1298.yaml	CultureMech:007470		Nutrient Broth Powder (Kyokuto*)	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1311.yaml	CultureMech:007471		KH2PO4	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_1311.yaml	CultureMech:007471	KH2PO40.136gNH4Cl0.54gMgCl2·6H2O3.05gCaCl2·2H2O0.147gNaCl20gTrimethylamine-HCl1.2gNaHCO32.52gVitamin solution*2mlTrace element solution**1mlResazurin1mgCysteine-HCl0.5gNa2S·9H2O0.5gDistilled water1LMix ingredients except for vitamin solution, cysteine-HCl and Na2S·9H2O, and autoclave under a N2/CO2atmosphere (80/20).  Separately autoclave cysteine-HCl and Na2S·9H2O solutions as 5% solutions under a N2atmosphere.  Sterilize vitamin solution by filtration. Prior to inoculation, add vitamin solution, cysteine-HCl and Na2S·9H2O.*Vitamin solutionBiotin2mgFolic acid2mgPyridoxine-HCl10mgThiamine-HCl5mgRiboflavin5mgNicotinic acid5mgCa-pantothenate5mgp-Aminobenzoic acid1mgVitamin B120.01mgDistilled water1L**Trace elements solutionNitrilotriacetic acid (NTA)12.8gFeCl3·6H2O1.35gMnCl2·4H2O0.1gCoCl2·6H2O0.024gCaCl2·2H2O0.1gZnCl20.1gCuCl2·2H2O0.025gH3BO30.01gNa2MoO4·2H2O0.024gNaCl1gNiCl2·6H2O0.12gNa2SeO40.004gNa2WO40.004gDistilled water1LFirst dissolve nitrilotriacetic acid and adjust pH to 6.5 with NaOH, and then add minerals. Final pH 7.0.			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1323.yaml	CultureMech:007472		NaCl	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_1323.yaml	CultureMech:007472	NaCl20gMgCl2·6H2O3gCaCl2·2H2O0.15gNa2SO44gNH4Cl0.25gKH2PO40.2gKCl0.5gSodium formate0.68gYeast extract0.5gResazurin1mgTrace element mixture*1mlSelenite-tungstate solution**1mlBicarbonate solution (1.0 M)***30mlVitamin solution****1mlThiamine solution*****1mlVitamin B12solution******1mlSulfide solution (1.0 M)*******1.5mlDistilled water963.5mlpH 7.0-7.3Mix ingredients except for yeast extract, bicarbonate, vitamin, thiamine, cyanocobalamin and sulfide solutions. Dispense the medium into suitable culture vessels under a stream of the N2/CO2(80/20) mixed gas, seal with butyl rubber stoppers, and autoclave at 121°C for 15 min. Aseptically and anaerobically add other ingredients using sterile syringes. Adjust pH to 7.0-7.3 using compact pH meter.*Trace element mixtureHCl (25%; 7.7 M)12.5mlFeSO4·7H2O2100mgH3BO330mgMnCl2·4H2O100mgCoCl2·6H2O190mgNiCl2·6H2O24mgCuCl2·2H2O2mgZnSO4·7H2O144mgNa2MoO4·2H2O36mgDistilled water987mlSterilized by autoclaving.**Selenite-tungstate solutionNaOH0.4gNa2SeO3·5H2O6mgNa2WO4·2H2O8mgDistilled water1LSterilized by autoclaving.***Bicarbonate solution (1.0 M)NaHCO38.4gDistilled water100mlSaturated with CO2gas. Tightly sealed in bottles filled with CO2gas and then sterilized by autoclaving.****Vitamine solutionp-Aminobenzoic acid4mgBiotin1mgNicotinic acid10mgCa-pantothenate5mgPyridoxine-HCl15mgSodium phosphate buffer (10 mM; pH7.1)100mlSterilized by filtration.*****Thiamine solutionThiamine-HCl10mgSodium phosphate buffer (25 mM; pH 3.4)100mlSterilized by filtration.******Vitamin B12solutionCyanocobalamin5mgDistilled water100mlSterilized by filtration.*******Sulfide solution (1.0 M)Na2S·9H2O24gDistilled water100mlSterilized by filtration and stored under N2gas.			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1340.yaml	CultureMech:007473		Agar solution*	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_1340.yaml	CultureMech:007473	Agar solution*900ml10xM9 solution**100mlMgSO4solution (1 M)***2.1mlCaCl2solution (0.1 M)***1mlPhenanthrene solution (250 mM) in dimethyl sulfoxide (DMSO)****10mlAfter autoclaving of agar solution, aseptically mix 10xM9, MgSO4and CaCl2solutions. After cooling to 65°C, aseptically add phenanthrene solution, mix by sonication for approximately 30 seconds and pour into the plates.*Agar solutionDissolve 15 g of agar in 900 ml of distilled water and sterilize by autoclaving.**10xM9 solutionKH2PO430gNa2HPO460gNH4Cl10gNaCl5gDistilled water1LSterilize separately by autoclaving.***Dissolve in distilled water and sterilize by autoclaving.****Sterilized by filtration. The use of DMSO-safe filters is recommended.			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1358.yaml	CultureMech:007474		Mineral base 1*	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_1358.yaml	CultureMech:007474	Mineral base 1*500mlMineral base 2**500mlMgCl2·6H2O0.2gBacto Yeast Extract (Difco)0.02gCoenzyme M0.014gVitamin solution***5mlTrace element solution****10mlMethanol2mlSodium formate3.4gSodium acetate0.16gFeS slurry solution*****2mlNa2S·9H2O0.12gMix mineral base 1 with mineral base 2 in 1:1 proportion in tightly closed vessels under a N2atmosphere. Separately autoclave concentrated Bacto Yeast Extract, coenzyme M, sodium acetate, Na2S·9H2O and FeS solution under a N2atmosphere in tightly closed vessels. Add the autoclaved concentrated solutions, and filter-sterile concentrated MgCl2·6H2O, vitamin solution, trace element solution, methanol and sodium formate solution. After re-exchanging with N2, add 1 drop of filter-sterile 10% sodium dithionaite solution in 1 M NaHCO3by syringe. Final pH of the complete medium should be 9.*Mineral base 1Na2CO3185gNaHCO335gNaCl16gK2HPO41gDistilled water1LMix ingredients and autoclave under a N2atmosphere. Because some precipitate appears on the bottom for 1 day after autoclaving, use only supernatant for making the medium. Final pH should be 10.**Mineral base 2NaCl240gNH4Cl0.5gK2HPO42.5gKCl5gDistilled water1LMix ingredients and autoclave under a N2atmosphere. Final pH should be 7.3.***Vitamin solutionBiotin2mgFolic acid2mgPyridoxine-HCl10mgThiamine-HCl5mgRiboflavin5mgNicotinic acid5mgCa-pantothenate5mgp-Aminobenzoic acid1mgVitamin B120.01mgDistilled water1L****Trace elements solutionNitrilotriacetic acid (NTA)12.8gFeCl3·6H2O1.35gMnCl2·4H2O0.1gCoCl2·6H2O0.024gCaCl2·2H2O0.1gZnCl20.1gCuCl2·2H2O0.025gH3BO30.01gNa2MoO4·2H2O0.024gNaCl1gNiCl2·6H2O0.12gNa2SeO40.004gNa2WO40.004gDistilled water1LFirst dissolve nitrilotriacetic acid and adjust pH to 6.5 with NaOH, and then add minerals. Final pH 7.0.*****FeS slurry solutionMix 0.5 M FeSO4·7H2O and 0.5 M Na2S·9H2O solutions, wash with pure water several times, finally resuspend the FeS precipitate as 20% solution and autoclave (110°C, 30 min) under a N2atmosphere.			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1379.yaml	CultureMech:007475		Malt extract	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_14.yaml	CultureMech:007476		Soytone	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
PROSE_AS_INGREDIENT	ingredients	data/normalized_yaml/bacterial/NBRC_1401.yaml	CultureMech:007477	Maltose20gYeast extract3gTween 800.3gTrypticase peptone6gDistilled water1LAgar (if needed)15gpH 5.6	variable	VARIABLE	preparation instruction parsed as an ingredient; its concentration belongs to the reagent that followed it
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_1401.yaml	CultureMech:007477		Maltose	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_219.yaml	CultureMech:007478		Skim milk	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_229.yaml	CultureMech:007479		Yeast extract	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
PROSE_AS_INGREDIENT	ingredients	data/normalized_yaml/bacterial/NBRC_245.yaml	CultureMech:007480	Yeast extract4gMalt extract10gGlucose4gSeawater750mlDistilled water250mlAgar (if needed)20gpH 7.6	variable	VARIABLE	preparation instruction parsed as an ingredient; its concentration belongs to the reagent that followed it
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_245.yaml	CultureMech:007480		Yeast extract	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_257.yaml	CultureMech:007481		Yeast extract	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_257.yaml	CultureMech:007481	Yeast extract5gBacto Casamino Acids (Difco)5gKH2PO41gKCl1gNH4Cl1gMgSO4·7H2O0.24gCaSO4·2H2O0.17gSodium glutamate1gNa2CO35gNaCl250gDistilled water, make up to1LAgar (if needed)*20gAdjust pH to 6.5 before autoclaving. Sterilize Na2CO3in solution separately, and add to other autoclaved ingredients. Check the final pH is between 9.0 - 9.5.*Dissolve agar by heating before adding NaCl.			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_26.yaml	CultureMech:007482		Proteose peptone	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_270.yaml	CultureMech:007483		Soluble starch	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_270.yaml	CultureMech:007483	Soluble starch10gK2HPO4(anhydrous base)1gMgSO4·7H2O1gNaCl1g(NH4)2SO42gCaCO32gTrace salts solution*1mlBacto Agar (Difco)20gDistilled water1LThe unadjusted pH should be 7.0 - 7.4*Trace salts solutionFeSO4·7H2O0.1gMnCl2·4H2O0.1gZnSO4·7H2O0.1gDistilled water100ml			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_280.yaml	CultureMech:007484		Bacto Tryptone (Difco)	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_296.yaml	CultureMech:007485		Bacto Yeast Extract (Difco)	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_310.yaml	CultureMech:007486		K2HPO4	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_324.yaml	CultureMech:007487		Solution A*	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_324.yaml	CultureMech:007487	Solution A*500mlSolution B**500ml*Solution AYeast extract1g(NH4)2SO40.2gMgSO4·7H2O0.5gCaCl2·2H2O0.25gKH2PO40.6gDistilled water500mlpH 3.0 - 4.0**Solution BGlucose1gAgar (if needed)20gDistilled water500mlSolutions A and B are separately sterilized by autoclaving and mixed.			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_336.yaml	CultureMech:007488		KNO3	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_336.yaml	CultureMech:007488	KNO30.5gSodium glycerophosphate0.1gTrace element solution*1mlTris (hydroxymethyl) aminomethane1gBacto Tryptone (Difco)5gYeast extract5gAgar (if needed)15gSeawater**1LpH 7.0*Trace element solutionH3BO42.85gMnCl2·4H2O1.8gFeSO4·7H2O1.36gCuCl2·2H2O26.9mgZnCl220.8mgCoCl2·6H2O40.4mgNa2MoO4·2H2O25.2mgSodium tartrate1.77gDistilled water1L**Filtered, aged seawater or artificial seawater (Daigo's Artificial Seawater SP***).***Wako Pure Chemical Ind., Ltd., Osaka, Japan.			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
