file_path	record_id	verdict	detail	ungrounded_siblings
bacterial/starkeya_novella_medium.yaml	CultureMech:001837	PROMOTED	0.332594 g/L Yeast extract; 15 others all CHEBI-grounded	
bacterial/succinate_minimal_salts_medium_sms.yaml	CultureMech:000833	PROMOTED	0.1 g/L Yeast extract; 19 others all CHEBI-grounded	
bacterial/sulfate_reducing_bacterium_medium_with_2_nacl_and_lactate.yaml	CultureMech:002973	PROMOTED	0.498504 g/L Yeast extract; 21 others all CHEBI-grounded	
bacterial/sulfate_reducing_bacterium_medium_with_lactate.yaml	CultureMech:002900	PROMOTED	0.498504 g/L Yeast extract; 21 others all CHEBI-grounded	
bacterial/sulfate_reducing_bacterium_medium_with_pyruvate.yaml	CultureMech:002901	PROMOTED	0.498504 g/L Yeast extract; 21 others all CHEBI-grounded	
bacterial/sulfobacillus_disulfidooxidans_medium.yaml	CultureMech:001957	PROMOTED	0.1 g/L Yeast extract; 6 others all CHEBI-grounded	
bacterial/sulfobacillus_medium.yaml	CultureMech:001804	PROMOTED	0.2 g/L Yeast extract; 7 others all CHEBI-grounded	
bacterial/sulfurospirillum_alkalitolerans_medium.yaml	CultureMech:000760	PROMOTED	0.02 g/L Yeast extract; 24 others all CHEBI-grounded	
bacterial/syntrophobacter_mpob_medium.yaml	CultureMech:001821	PROMOTED	0.199402 g/L Yeast extract; 32 others all CHEBI-grounded	
bacterial/syntrophomonas_palmiticicum_medium.yaml	CultureMech:002923	PROMOTED	0.110619 g/L Yeast extract; 28 others all CHEBI-grounded	
bacterial/t49_medium.yaml	CultureMech:004041	PROMOTED	0.01 g/L Yeast extract; 21 others all CHEBI-grounded	
bacterial/tanner_mod2_medium.yaml	CultureMech:002404	PROMOTED	0.479846 g/L Yeast extract; 31 others all CHEBI-grounded	
bacterial/telmatocola_medium.yaml	CultureMech:000827	PROMOTED	0.1 g/L Yeast extract; 23 others all CHEBI-grounded	
bacterial/tepidanaerobacter_acetatoxydans_medium.yaml	CultureMech:000764	PROMOTED	0.2 g/L Yeast extract; 34 others all CHEBI-grounded	
bacterial/tepidibacillus_decaturensis_medium.yaml	CultureMech:002315	PROMOTED	0.480769 g/L Yeast extract; 36 others all CHEBI-grounded	
bacterial/tepidibacillus_medium.yaml	CultureMech:001120	PROMOTED	0.0998004 g/L Yeast extract; 32 others all CHEBI-grounded	
bacterial/tepidibacter_medium.yaml	CultureMech:006947	PROMOTED	0.199402 g/L Yeast extract; 34 others all CHEBI-grounded	
bacterial/tepidibacter_mesophilus_medium.yaml	CultureMech:003167	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Casitone
bacterial/the_basal_medium.yaml	CultureMech:009163	CURATOR: ground the sibling, or add it to the undefined list	4 other ingredient(s) not CHEBI-grounded	NiCl3 . 6H2O; Anaerobic digestor sludge supernatant (SS); Sludge fluid; 1M HCl
bacterial/thermincola_ferriacetica_medium.yaml	CultureMech:002142	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Na2-9,10-anthraquinone-2,6-disulfonate
bacterial/thermincola_medium.yaml	CultureMech:003540	PROMOTED	0.199402 g/L Yeast extract; 34 others all CHEBI-grounded	
bacterial/thermincola_medium_co.yaml	CultureMech:000449	PROMOTED	0.199402 g/L Yeast extract; 33 others all CHEBI-grounded	
bacterial/thermoanaerobacter_sulfurophilus_medium.yaml	CultureMech:001976	PROMOTED	0.499002 g/L Yeast extract; 29 others all CHEBI-grounded	
bacterial/thermoanaerobaculum_aquaticum_medium.yaml	CultureMech:003281	PROMOTED	0.0982318 g/L Yeast extract; 33 others all CHEBI-grounded	
bacterial/thermoanaerobaculum_medium.yaml	CultureMech:001169	PROMOTED	0.100604 g/L Yeast extract; 20 others all CHEBI-grounded	
bacterial/thermoanaeromonas_medium.yaml	CultureMech:002144	PROMOTED	0.49456 g/L Yeast extract; 34 others all CHEBI-grounded	
bacterial/thermodesulfovibrio_hydrogeniphilus_medium.yaml	CultureMech:002892	PROMOTED	0.0999001 g/L Yeast extract; 22 others all CHEBI-grounded	
bacterial/thermodesulfovibrio_yellowstonii_medium.yaml	CultureMech:001883	PROMOTED	0.49456 g/L Yeast extract; 35 others all CHEBI-grounded	
bacterial/thermophilic_rc_i_medium.yaml	CultureMech:008425	PROMOTED	0.1 g/L Bacto Yeast Extract (Difco); 35 others all CHEBI-grounded	
bacterial/thermosipho_mj_medium.yaml	CultureMech:000429	PROMOTED	0.0998004 g/L Yeast extract; 30 others all CHEBI-grounded	
bacterial/thermosulfurimonas_medium.yaml	CultureMech:000666	PROMOTED	0.199402 g/L Yeast extract; 32 others all CHEBI-grounded	
bacterial/thermotoga_ii_medium.yaml	CultureMech:005631	PROMOTED	0.488281 g/L Yeast extract; 26 others all CHEBI-grounded	
bacterial/thermotoga_medium.yaml	CultureMech:002597	PROMOTED	0.492611 g/L Yeast extract; 23 others all CHEBI-grounded	
bacterial/thioalbus_denitrificans_medium.yaml	CultureMech:003066	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Sodium phosphate buffer
bacterial/thiobacillus_novellus_medium.yaml	CultureMech:006324	PROMOTED	0.332594 g/L Yeast extract; 16 others all CHEBI-grounded	
bacterial/thiocapsa_medium.yaml	CultureMech:002993	PROMOTED	0.393314 g/L Yeast extract; 19 others all CHEBI-grounded	
bacterial/thiohalocapsa_marina_medium.yaml	CultureMech:000684	PROMOTED	0.4 g/L Yeast extract; 19 others all CHEBI-grounded	
bacterial/thiophaeococcus_mangrovi_medium.yaml	CultureMech:000602	PROMOTED	0.4 g/L Yeast extract; 19 others all CHEBI-grounded	
bacterial/thiophaeococcus_medium.yaml	CultureMech:002996	PROMOTED	0.395257 g/L Yeast extract; 19 others all CHEBI-grounded	
bacterial/thiorhodococcus_bheemlicum_medium.yaml	CultureMech:002910	PROMOTED	0.391773 g/L Yeast extract; 18 others all CHEBI-grounded	
bacterial/thiorhodococcus_medium.yaml	CultureMech:000816	PROMOTED	0.3 g/L Yeast extract; 19 others all CHEBI-grounded	
bacterial/togo_medium_m1452.yaml	CultureMech:007993	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Bromophenol blue
bacterial/togo_medium_m1502.yaml	CultureMech:008047	CURATOR: ground the sibling, or add it to the undefined list	2 other ingredient(s) not CHEBI-grounded	Agar (if needed); Bacto Casitone (Difco)
bacterial/togo_medium_m1506.yaml	CultureMech:008050	PROMOTED	0.1 g/L Bacto Yeast Extract (Difco); 7 others all CHEBI-grounded	
bacterial/togo_medium_m1507.yaml	CultureMech:008051	PROMOTED	0.1 g/L Bacto Yeast Extract (Difco); 8 others all CHEBI-grounded	
bacterial/togo_medium_m1560.yaml	CultureMech:008109	CURATOR: ground the sibling, or add it to the undefined list	4 other ingredient(s) not CHEBI-grounded	Agar (if needed); Neutralized Na2S·9H2O; Niacine; Pyridoxal-HCl
bacterial/togo_medium_m1611.yaml	CultureMech:008165	PROMOTED	0.3 g/L Yeast extract; 20 others all CHEBI-grounded	
bacterial/togo_medium_m178.yaml	CultureMech:008357	PROMOTED	0.02 g/L Yeast extract (BD-Difco); 3 others all CHEBI-grounded	
bacterial/togo_medium_m179.yaml	CultureMech:008368	PROMOTED	0.002 g/L Yeast extract (BD-Difco); 7 others all CHEBI-grounded	
bacterial/togo_medium_m190.yaml	CultureMech:008487	CURATOR: ground the sibling, or add it to the undefined list	4 other ingredient(s) not CHEBI-grounded	NaS2・9H2O; Trimethylamine・HCl; Polypepton (Nihon Pharm. Co.); Trace vitamins (see below)
bacterial/togo_medium_m2120.yaml	CultureMech:008713	CURATOR: ground the sibling, or add it to the undefined list	5 other ingredient(s) not CHEBI-grounded	Na2S2O4 (sodium dithionite); HCl (35%); Pyridoxine-HCl (VitaminB6); Riboflavin (Vitamine B2); Thiamine-HCl·H2O (Vitamin B1)
bacterial/togo_medium_m2759.yaml	CultureMech:009309	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	AlK(SO4)
bacterial/tpt_18_medium.yaml	CultureMech:000564	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Casitone
bacterial/trichococcus_skbg_medium.yaml	CultureMech:002411	PROMOTED	0.201613 g/L Yeast extract; 26 others all CHEBI-grounded	
bacterial/ui_medium.yaml	CultureMech:002853	PROMOTED	0.110619 g/L Yeast extract; 28 others all CHEBI-grounded	
bacterial/v24n_medium.yaml	CultureMech:002051	PROMOTED	0.2 g/L Yeast extract; 16 others all CHEBI-grounded	
bacterial/vallitalea_70b_a_medium.yaml	CultureMech:002357	PROMOTED	0.197824 g/L Yeast extract; 19 others all CHEBI-grounded	
bacterial/vulcanibacillus_medium.yaml	CultureMech:000465	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Sea Salt
bacterial/vulcanithermus_mediatlanticus_medium.yaml	CultureMech:002725	PROMOTED	0.294118 g/L Yeast extract; 28 others all CHEBI-grounded	
bacterial/ycfag_medium.yaml	CultureMech:009194	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Casitone
bacterial/yem_agar.yaml	CultureMech:009635	PROMOTED	0.4 g/L Yeast extract; 7 others all CHEBI-grounded	
bacterial/yepg_medium.yaml	CultureMech:001800	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Polypeptone
bacterial/yma_medium.yaml	CultureMech:000453	PROMOTED	0.3 g/L Yeast extract; 5 others all CHEBI-grounded	
fungal/1_10_yeast_starch_agar.yaml	CultureMech:010505	PROMOTED	0.2 g/L Yeast extract; 2 others all CHEBI-grounded	
fungal/1_5_yeast_starch_agar.yaml	CultureMech:010508	PROMOTED	0.4 g/L Yeast extract; 2 others all CHEBI-grounded	
fungal/ferrous_sulfate_yeast_extract_medium.yaml	CultureMech:010443	PROMOTED	0.2 g/L Yeast extract; 7 others all CHEBI-grounded	
fungal/tap_water_yeast_extract_medium_twye.yaml	CultureMech:010456	PROMOTED	0.25 g/L Yeast extract; 3 others all CHEBI-grounded	
fungal/yeast_nitrogen_base_glucose_ynbg.yaml	CultureMech:010458	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Yeast Nitrogen Base
specialized/acidianus_medium_anaerobic.yaml	CultureMech:015354	PROMOTED	0.49505 g/L Yeast extract; 13 others all CHEBI-grounded	
specialized/ird_marine_clostrida_medium.yaml	CultureMech:015423	PROMOTED	0.491159 g/L Yeast extract; 22 others all CHEBI-grounded	
specialized/ird_marine_clostridia_medium_2.yaml	CultureMech:015427	PROMOTED	0.491159 g/L Yeast extract; 22 others all CHEBI-grounded	
specialized/marine_methanobacterium_medium.yaml	CultureMech:015389	PROMOTED	0.0960615 g/L Yeast extract; 30 others all CHEBI-grounded	
specialized/marine_srb_medium.yaml	CultureMech:015379	PROMOTED	0.491159 g/L Yeast extract; 31 others all CHEBI-grounded	
specialized/medium_for_broad_range_phototrophic_bacteria.yaml	CultureMech:015344	PROMOTED	0.3 g/L Yeast extract; 32 others all CHEBI-grounded	
specialized/modified_marine_medium.yaml	CultureMech:015405	PROMOTED	0.196078 g/L Yeast extract; 23 others all CHEBI-grounded	
specialized/nl_ccm.yaml	CultureMech:015653	PROMOTED	0.1 g/L Yeast Extract; 10 others all CHEBI-grounded	
specialized/phototrophic_medium.yaml	CultureMech:015333	PROMOTED	0.4 g/L Yeast extract; 15 others all CHEBI-grounded	
