yaml_path	category_dir	record_kind	record_shape	id	name	preferred_term	original_name	missing_name	missing_composition	media_term_id	medium_type	physical_state	ingredient_count	solution_count	top_level_solution_component_count	solution_component_count	total_component_count	malformed_component_count	missing_component_name_count	ingredient_term_count	ingredient_chebi_term_count	ingredient_non_chebi_term_count	mediaingredientmech_count	culturemech_component_count	parent_ingredient_count	variant_type_count	concentration_count	solution_concentration_count	solution_concentration_candidate_count	missing_concentration_count	missing_solution_concentration_count	missing_solution_concentration_with_candidates_count	missing_solution_concentration_without_candidates_count	malformed_concentration_count	missing_concentration_value_count	missing_concentration_unit_count	non_schema_concentration_unit_count	variable_concentration_count	variable_solution_concentration_count	unresolved_concentration_count	unresolved_solution_concentration_count	concentration_units	unexpected_ingredient_keys	embedded_variant_count	has_merge_fingerprint	has_chemical_fingerprint	has_variant_fingerprint	ingredient_identity_signature	ingredient_concentration_signature	review_status	issue_count	issue_codes	issue_locations	load_error
data/normalized_yaml/bacterial/KOMODO_1150_HALOALKALIPHILIC_GROWTH_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003861	haloalkaliphilic_growth_medium		HALOALKALIPHILIC GROWTH medium	0	0	komodo.medium:1150	COMPLEX	LIQUID	9	0	0	0	9	0	0	7	7	0	6	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	1	0	G_PER_L;VARIABLE		0	False	False	False	f6e85b3be7c74024	2ab83d94087eb1b2	NEEDS_REVIEW	1	VARIABLE_CONCENTRATION	VARIABLE_CONCENTRATION@ingredients[8].concentration	
data/normalized_yaml/bacterial/KOMODO_1151_SDO_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003862	sdo_medium		SDO medium	0	0	komodo.medium:1151	COMPLEX	SOLID_AGAR	28	0	0	0	28	0	0	27	27	0	27	0	0	0	28	0	0	0	0	0	0	0	0	0	0	1	0	1	0	G_PER_L;VARIABLE		0	False	False	False	cd4dfd0e229fa8d5	b6dc0481dce00646	NEEDS_REVIEW	1	VARIABLE_CONCENTRATION	VARIABLE_CONCENTRATION@ingredients[27].concentration	
data/normalized_yaml/bacterial/KOMODO_1153_R3_A_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003863	r3_a_medium		R3 A medium	0	0	komodo.medium:1153	COMPLEX	SOLID_AGAR	9	0	0	0	9	0	0	6	6	0	6	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	ab00a796f70b91e5	ed6f98e6811a8469	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1155_SME_MEDIUM.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003864	sme_medium		SME MEDIUM	0	0	komodo.medium:1155	COMPLEX	LIQUID	16	0	0	0	16	0	0	14	14	0	14	0	0	0	16	0	0	0	0	0	0	0	0	0	0	1	0	1	0	G_PER_L;VARIABLE		0	False	False	False	6b7aee817b17c036	40bebc9169d4bed3	NEEDS_REVIEW	1	VARIABLE_CONCENTRATION	VARIABLE_CONCENTRATION@ingredients[15].concentration	
data/normalized_yaml/bacterial/KOMODO_1157_PYEM_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003867	pyem_medium		PYEM medium	0	0	komodo.medium:1157	COMPLEX	LIQUID	7	0	0	0	7	0	0	5	5	0	5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	9633df42e9247167	4e06df20df2010af	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1159_GYM_STREPTOMYCES_medium_10_NACL.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003868	gym_streptomyces_medium_10_nacl		GYM STREPTOMYCES medium 10% NACL	0	0	komodo.medium:1159	COMPLEX	SOLID_AGAR	6	0	0	0	6	0	0	4	4	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	320348e7a7a8d6b1	98afe73591e6ed3d	PASS	0			
data/normalized_yaml/bacterial/KOMODO_115_VIBRIO_NATRIEGENS_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003869	vibrio_natriegens_medium		VIBRIO NATRIEGENS medium	0	0	komodo.medium:115	COMPLEX	SOLID_AGAR	4	0	0	0	4	0	0	2	2	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	af4d6148c1482bdb	c8f8b78bb4741e9c	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1160_PAYNE_SEGHAL_GIBBONS_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003871	payne_seghal_gibbons_medium		PAYNE, SEGHAL & GIBBONS medium	0	0	komodo.medium:1160	COMPLEX	SOLID_AGAR	9	0	0	0	9	0	0	7	7	0	7	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	3bec39e5d3c46b40	2b3935f174da544b	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1161_DUBOS_SALTS_MEDIUM.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003872	dubos_salts_medium		DUBOS SALTS MEDIUM	0	0	komodo.medium:1161	DEFINED	SOLID_AGAR	6	0	0	0	6	0	0	6	6	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	be6030fabe73ce03	1da6245b616b0933	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1162_THIOPHAEOCOCCUS_MANGROVI_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003873	thiophaeococcus_mangrovi_medium		THIOPHAEOCOCCUS MANGROVI medium	0	0	komodo.medium:1162	COMPLEX	LIQUID	20	0	0	0	20	0	0	19	19	0	19	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	2162cf838629792b	e22211bc6ea8651d	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1165_SPIROCHAETA_AMERICANA_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003878	spirochaeta_americana_medium		SPIROCHAETA AMERICANA medium	0	0	komodo.medium:1165	COMPLEX	LIQUID	28	1	0	4	33	0	0	30	30	0	30	0	0	0	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L;ML_PER_L		0	False	False	False	2a277b788ab3d5a3	e90685bbeb767d99	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1167_NSY-MEDIUM_FOR_POLYNUCLEOBACTER.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003885	nsy_medium_for_polynucleobacter		NSY-MEDIUM FOR POLYNUCLEOBACTER	0	0	komodo.medium:1167	COMPLEX	LIQUID	18	0	0	0	18	0	0	15	15	0	15	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	0ef68d06c72f8854	2310a1b06fa248ce	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1168_YPS_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003886	yps_medium		YPS medium	0	0	komodo.medium:1168	COMPLEX	SOLID_AGAR	4	0	0	0	4	0	0	1	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	9ba0358b5082ac50	abaa0f0b8053675c	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1169_SEAWATER_YPG.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003887	seawater_ypg		SEAWATER YPG	0	0	komodo.medium:1169	COMPLEX	SOLID_AGAR	5	0	0	0	5	0	0	3	3	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	0d813bbed72e1e81	0012cab3be4fdd44	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1170_METHYLONATRUM_MEDIUM.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003889	methylonatrum_medium		METHYLONATRUM MEDIUM	0	0	komodo.medium:1170	DEFINED	LIQUID	16	0	0	0	16	0	0	16	16	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	29488df336f61d7d	591ccc95a7628e7d	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1171_METHYLOHALOMONAS_MEDIUM.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003891	methylohalomonas_medium		METHYLOHALOMONAS MEDIUM	0	0	komodo.medium:1171	DEFINED	LIQUID	15	0	0	0	15	0	0	15	15	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	3630eca60c8769e8	8966396789ac84d4	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1172_YPG_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003892	ypg_medium		YPG medium	0	0	komodo.medium:1172	COMPLEX	SOLID_AGAR	4	0	0	0	4	0	0	2	2	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	d76974e22463ae4c	57a87b82015dedc4	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1173_MODIFIED_medium_514.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003893	modified_medium_514		MODIFIED medium 514	0	0	komodo.medium:1173	COMPLEX	LIQUID	16	0	0	0	16	0	0	14	14	0	14	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	ab44fce260089bc6	7ecfe6e4bf0a34fb	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1174_NITRINCOLA_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003894	nitrincola_medium		NITRINCOLA medium	0	0	komodo.medium:1174	COMPLEX	LIQUID	7	0	0	0	7	0	0	6	6	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	1	0	G_PER_L;VARIABLE		0	False	False	False	26f22a528bffbf3d	ac099189da097db7	NEEDS_REVIEW	1	VARIABLE_CONCENTRATION	VARIABLE_CONCENTRATION@ingredients[6].concentration	
data/normalized_yaml/bacterial/KOMODO_1175_ALKALIFLEXUS_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003895	alkaliflexus_medium		ALKALIFLEXUS medium	0	0	komodo.medium:1175	COMPLEX	LIQUID	8	0	0	0	8	0	0	7	7	0	7	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	f6eae3d0de015356	17dcfeac68c350a5	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1176_HALOVIBRIO_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003896	halovibrio_medium		HALOVIBRIO medium	0	0	komodo.medium:1176	COMPLEX	LIQUID	16	0	0	0	16	0	0	15	15	0	15	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	76d629f65a9c7ed9	022d45a681e23bd0	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1177_RUBITELEA_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003897	rubitelea_medium		RUBITELEA medium	0	0	komodo.medium:1177	COMPLEX	SOLID_AGAR	5	0	0	0	5	0	0	2	2	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	d149e9c37a1f12b5	449666ba935d0398	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1178_AQUINCOLA_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003898	aquincola_medium		AQUINCOLA medium	0	0	komodo.medium:1178	COMPLEX	SOLID_AGAR	4	0	0	0	4	0	0	2	2	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	5ba08bd05029edff	d60b1d66d194b8ed	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1180_METHYLOMICROBIUM_MEDIUM.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003900	methylomicrobium_medium		METHYLOMICROBIUM MEDIUM	0	0	komodo.medium:1180	DEFINED	LIQUID	17	0	0	0	17	0	0	17	17	0	17	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	67b058f68556d95d	3ffc5ddb50033679	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1181_METHYLOCELLA_SILVERSTRIS_MEDIUM.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003901	methylocella_silverstris_medium		METHYLOCELLA SILVERSTRIS MEDIUM	0	0	komodo.medium:1181	DEFINED	LIQUID	13	0	0	0	13	0	0	12	12	0	12	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	349f086a658b878a	7a5f65292e60e30d	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1182_AQUISALIMONAS_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003902	aquisalimonas_medium		AQUISALIMONAS medium	0	0	komodo.medium:1182	COMPLEX	SOLID_AGAR	8	0	0	0	8	0	0	6	6	0	6	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	6aa8f48156d5fe19	5f28b05258fdbee5	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1183_ROSEICYCLUS_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003903	roseicyclus_medium		ROSEICYCLUS medium	0	0	komodo.medium:1183	COMPLEX	LIQUID	23	0	0	0	23	0	0	21	21	0	21	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	642ca044224e9dce	007fca3ed4c32154	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1185_SMB_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003905	smb_medium		SMB medium	0	0	komodo.medium:1185	COMPLEX	SOLID_AGAR	12	0	0	0	12	0	0	10	10	0	10	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	524a8154b050ee08	6270fa6b49091231	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1186_GRANULIBACTER_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003906	granulibacter_medium		GRANULIBACTER medium	0	0	komodo.medium:1186	COMPLEX	SOLID_AGAR	4	0	0	0	4	0	0	3	3	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	f0c3642afb9b593d	6df881ac344eb394	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1187_ANOYXNATRONUM_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003907	anoyxnatronum_medium		ANOYXNATRONUM medium	0	0	komodo.medium:1187	COMPLEX	LIQUID	28	0	0	0	28	0	0	27	27	0	26	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	0f8ee732734452e8	4d24e79574c0d47a	PASS	0			
data/normalized_yaml/bacterial/KOMODO_118_DAP-NUTRIENT_AGAR.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003910	dap_nutrient_agar		DAP-NUTRIENT AGAR	0	0	komodo.medium:118	COMPLEX	SOLID_AGAR	4	0	0	0	4	0	0	2	2	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	c7fcc4855f977f29	9a9ceab841cfa8ff	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1191_EGGC.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003928	eggc		EGGC	0	0	komodo.medium:1191	COMPLEX	SOLID_AGAR	17	1	0	4	22	0	0	20	20	0	20	0	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L;ML_PER_L		0	False	False	False	e136fe44fe17657e	24ab4503b91fcc15	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1192_BM_MEDIUM.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003929	bm_medium		BM MEDIUM	0	0	komodo.medium:1192	COMPLEX	SOLID_AGAR	5	0	0	0	5	0	0	4	4	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	11c962b4b4822805	5f766fd60ed04e88	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1195_KUSHNERIA_AURANTIA_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003931	kushneria_aurantia_medium		KUSHNERIA AURANTIA medium	0	0	komodo.medium:1195	COMPLEX	SOLID_AGAR	9	0	0	0	9	0	0	8	8	0	8	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	6a7a36df8f8e886c	305617337248c484	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1196_ZAVARZINELLA_FORMOSA_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003932	zavarzinella_formosa_medium		ZAVARZINELLA FORMOSA medium	0	0	komodo.medium:1196	COMPLEX	SOLID_AGAR	17	0	0	0	17	0	0	14	14	0	13	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	5230f3b6d9225774	33f46ccf8fb8af03	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1197_RHODOBACTER_THIOCAPSA_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003935	rhodobacter_thiocapsa_medium		RHODOBACTER /THIOCAPSA medium	0	0	komodo.medium:1197	COMPLEX	LIQUID	16	0	0	0	16	0	0	15	15	0	15	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	d9c7f680358d5bf2	3034792367600a5e	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1199_K7_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003938	k7_medium		K7 medium	0	0	komodo.medium:1199	COMPLEX	LIQUID	3	0	0	0	3	0	0	1	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	b633a2d5b5c0150d	d49909e366794db4	PASS	0			
data/normalized_yaml/bacterial/KOMODO_11_MRS_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003940	mrs_medium		MRS medium	0	0	komodo.medium:11	COMPLEX	LIQUID	19	0	0	0	19	0	0	16	16	0	16	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		2	False	False	False	85288e36f10ffee3	66e496428bed1ed5	PASS	0			
data/normalized_yaml/bacterial/KOMODO_11a_MODIFIED_medium_11.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003941	modified_medium_11		MODIFIED medium 11	0	0	komodo.medium:11a	COMPLEX	LIQUID	19	0	0	0	19	0	0	16	16	0	16	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	85288e36f10ffee3	66e496428bed1ed5	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1200_ANAEROMYXOBACTER-MEDIUM.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003948	anaeromyxobacter_medium		ANAEROMYXOBACTER-MEDIUM	0	0	komodo.medium:1200	DEFINED	LIQUID	35	0	0	0	35	0	0	35	35	0	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	365f227dc76264dc	63fab4e2023817cc	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1201_ALICYCLOBACILLUS_FERROOXYDANS_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003949	alicyclobacillus_ferrooxydans_medium		ALICYCLOBACILLUS FERROOXYDANS medium	0	0	komodo.medium:1201	COMPLEX	LIQUID	8	0	0	0	8	0	0	7	7	0	7	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	a324c6ea8444b63a	824dcafafc350c68	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1203_FASTIDIOUS_ANAEROBE_AGAR.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003951	fastidious_anaerobe_agar		FASTIDIOUS ANAEROBE AGAR	0	0	komodo.medium:1203	COMPLEX	SOLID_AGAR	2	0	0	0	2	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	0580271c76463f62	f44b0ee3e01c0437	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1206_CALDANAEROVIRGA_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003954	caldanaerovirga_medium		CALDANAEROVIRGA medium	0	0	komodo.medium:1206	COMPLEX	LIQUID	36	0	0	0	36	0	0	34	34	0	32	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	4f04379cbf686343	8d21d5427eedb6b9	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1207_TGE.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003955	tge		TGE	0	0	komodo.medium:1207	COMPLEX	SOLID_AGAR	4	0	0	0	4	0	0	2	2	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	0bfc65bda85c22c9	5cbba384a87e6b09	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1208_BACILLUS_ALKALIDIAZOTROPHICUS_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003956	bacillus_alkalidiazotrophicus_medium		BACILLUS ALKALIDIAZOTROPHICUS medium	0	0	komodo.medium:1208	COMPLEX	LIQUID	31	0	0	0	31	0	0	30	30	0	29	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	8725a8d2d9166a59	f0da89cc1f290169	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1209_ALICYCOBACILLUS_POHLIAE_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003957	alicycobacillus_pohliae_medium		ALICYCOBACILLUS POHLIAE medium	0	0	komodo.medium:1209	COMPLEX	SOLID_AGAR	5	0	0	0	5	0	0	4	4	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	6f7a3a6427225300	037c3d1a56ffcc78	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1211_CALDISERICUM_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003963	caldisericum_medium		CALDISERICUM medium	0	0	komodo.medium:1211	COMPLEX	LIQUID	33	0	0	0	33	0	0	32	32	0	30	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	877f9dc0c77a0c7d	412457a8ab588321	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1213_THALASSOBACILLUS_CYRI_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003964	thalassobacillus_cyri_medium		THALASSOBACILLUS CYRI medium	0	0	komodo.medium:1213	COMPLEX	SOLID_AGAR	9	0	0	0	9	0	0	8	8	0	8	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	6a7a36df8f8e886c	eda69ef4c5058ebb	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1215_BEIJERINCKIA_DOEBEREINERAE_MEDIUM.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003966	beijerinckia_doebereinerae_medium		BEIJERINCKIA DOEBEREINERAE MEDIUM	0	0	komodo.medium:1215	DEFINED	SOLID_AGAR	8	0	0	0	8	0	0	8	8	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	ae7518ae39300ac6	58d95b0fbccf9db5	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1216_SALINISPHAERA_HYDROTHERMALIS_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003967	salinisphaera_hydrothermalis_medium		SALINISPHAERA HYDROTHERMALIS medium	0	0	komodo.medium:1216	COMPLEX	SOLID_AGAR	6	0	0	0	6	0	0	4	4	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	b04ad2f51f7e9538	9bdcdfce932b1563	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1217_ROSEOCOCCUS_SUDUNTUYENSIS_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003968	roseococcus_suduntuyensis_medium		ROSEOCOCCUS SUDUNTUYENSIS medium	0	0	komodo.medium:1217	COMPLEX	LIQUID	23	0	0	0	23	0	0	21	21	0	21	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	4ee29b425d10f26d	508a703e8873eb90	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1218_ROSEINATRONOBACTER_MONICUS_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003969	roseinatronobacter_monicus_medium		ROSEINATRONOBACTER MONICUS medium	0	0	komodo.medium:1218	COMPLEX	LIQUID	24	0	0	0	24	0	0	22	22	0	22	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	e05604f85a080dae	826c58ac20c9d3f2	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1219_METHYLOVIRGULA_LIGNI_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003970	methylovirgula_ligni_medium		METHYLOVIRGULA LIGNI medium	0	0	komodo.medium:1219	COMPLEX	SOLID_AGAR	14	0	0	0	14	0	0	13	13	0	13	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	e03b9a246d8574af	81165351c8cb7e67	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1220_ACIDOSOMA_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003973	acidosoma_medium		ACIDOSOMA medium	0	0	komodo.medium:1220	COMPLEX	SOLID_AGAR	14	0	0	0	14	0	0	13	13	0	13	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	3921e1b5b3fcefce	ef1d033f82c3beb6	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1221_SALISAETA_LONGA_medium.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003974	salisaeta_longa_medium		SALISAETA LONGA medium	0	0	komodo.medium:1221	COMPLEX	SOLID_AGAR	8	0	0	0	8	0	0	6	6	0	6	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	013f8655b908ef4f	bd9b2f04fe19cd9c	PASS	0			
data/normalized_yaml/bacterial/KOMODO_1222_RHODOVULUM_MARINUM_MEDIUM.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003976	rhodovulum_marinum_medium		RHODOVULUM MARINUM MEDIUM	0	0	komodo.medium:1222	DEFINED	LIQUID	16	0	0	0	16	0	0	16	16	0	15	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	3332ebc508a2aabf	36dd50856ffb453a	PASS	0			
