culturemech_id	lineage_signature	file_path	display_name	lifecycle_status	successor_ids	lifecycle_note	catalog_schema_version
CultureMech:005226	sha256:872fc58d8c02bab65a4a4736a6528fbe91ae8c351b822934232acd7e4c111266	data/normalized_yaml/bacterial/desulfotomaculum_geothermicum_medium.yaml	desulfotomaculum_geothermicum_medium	ACTIVE			1
CultureMech:005227	sha256:409c83fd60efadfc962dbfbb75e2b18ea739e3e56efecdb6c85acc58cd63ac1c	data/normalized_yaml/bacterial/syntrophomonas_sp_medium.yaml	syntrophomonas_sp_medium	ACTIVE			1
CultureMech:005228	sha256:abbcf3a2d94e0bb647017e3f946fcdae9c4586889c86cd62a188fe5a2c083d2c	data/normalized_yaml/bacterial/py_glutamate_medium.yaml	py_glutamate_medium	ACTIVE			1
CultureMech:005229	sha256:5ccfce8908b6a88719b8c116f1e57b64420f2214ae47a171102b271914a0ea6e	data/normalized_yaml/bacterial/dsm_4156_b_and_dsm_4156.yaml	dsm_4156_b_and_dsm_4156	ACTIVE			1
CultureMech:005230	sha256:6f3c36ff79ab2c55fdd7ede3f77f4ac71d5effeee1e1e10e53349f7f697a5624	data/normalized_yaml/bacterial/syntrophus_buswellii_ii_medium.yaml	syntrophus_buswellii_ii_medium	ACTIVE			1
CultureMech:005231	sha256:24f040164d770607e2dc5a076c69714a261f90fa537754ae5cdd7e71a0800d02	data/normalized_yaml/bacterial/KOMODO_40_PFENNIG_S_MEDIUM_II_WITH_SALT.yaml	pfennigs_medium_ii_with_salt	ACTIVE			1
CultureMech:005232	sha256:24caed6fe9dccca106b64ff485cccdafae03747abf850aa19ed2882d144244cc	data/normalized_yaml/bacterial/desulfovibrio_medium_brackish.yaml	desulfovibrio_medium_brackish	ACTIVE			1
CultureMech:005233	sha256:f2ee6a94893ede46de52052cad0686088783986d5c98adcb9d021b9daf8e1a36	data/normalized_yaml/bacterial/KOMODO_411_CLOSTRIDIUM_ACETOBUTYLICUM_medium.yaml	clostridium_acetobutylicum_medium	ACTIVE			1
CultureMech:005234	sha256:7a248b90ea4cda6131f99aa30d987584c41f1853f71a362fbeafa240be16e715	data/normalized_yaml/bacterial/medium_412_modified_for_dsm_18806.yaml	medium_412_modified_for_dsm_18806	ACTIVE			1
CultureMech:005235	sha256:1e2f7e842259dd55a7f2cd3a829ffb395d582966c24242f07babdba04919faad	data/normalized_yaml/bacterial/medium_412_modified_for_dsm_23131.yaml	medium_412_modified_for_dsm_23131	ACTIVE			1
CultureMech:005236	sha256:2ff45c590ae4963503ca8ae629ff465aeea2333c42bb1775acbda9289489f5be	data/normalized_yaml/bacterial/KOMODO_412_ACETOMICROBIUM_FAECALIS_medium.yaml	acetomicrobium_faecalis_medium	ACTIVE			1
CultureMech:005237	sha256:d8cf938c54fb4ddd3d9076dd51e164bf24591244224c4d09317bc7aec3c71a47	data/normalized_yaml/bacterial/medium_413_modified_for_dsm_20703.yaml	medium_413_modified_for_dsm_20703	ACTIVE			1
CultureMech:005238	sha256:78be7120713a8f04489dc07ce9d0821e64e793869f6c1ad3c2fd09dcd2c51eea	data/normalized_yaml/bacterial/medium_413_modified_for_dsm_6644.yaml	medium_413_modified_for_dsm_6644	ACTIVE			1
CultureMech:005239	sha256:9362f7cf00a78cfcc99b77fed4cde1b127f9c27e4fe9da3903c679b38a46f6ca	data/normalized_yaml/bacterial/btu_medium_replace_formiate_with_fumarate.yaml	btu_medium_replace_formiate_with_fumarate	ACTIVE			1
CultureMech:005240	sha256:23af000f0669dec0ec2850fd16c75965970a5b21ef5527c28303a6b207337ece	data/normalized_yaml/bacterial/KOMODO_413_BTU_medium.yaml	btu_medium	ACTIVE			1
CultureMech:005241	sha256:1a81f9f2c2e2388e8a99edf3e2851d3850767dd80b5ffcc496708cf8b7175ae2	data/normalized_yaml/bacterial/KOMODO_414_ACIDAMINOCOCCUS_FERMENTANS_medium.yaml	acidaminococcus_fermentans_medium	ACTIVE			1
CultureMech:005242	sha256:f1c900d35edacfad88e33aa55e9d27d4bb727f051e76af086c62080feb600896	data/normalized_yaml/bacterial/pelobacter_medium.yaml	pelobacter_medium	ACTIVE			1
CultureMech:005243	sha256:031adc0d82bcabc1684c65af6e5462b17821c2c244005d57add32c59d50b8c45	data/normalized_yaml/bacterial/KOMODO_419_OXALOBACTER_medium.yaml	oxalobacter_medium	ACTIVE			1
CultureMech:005244	sha256:6ee60663e011d26f9752bdc90d10da9649718bcc0d8bae345261c2ce11414fb0	data/normalized_yaml/bacterial/medium_420_modified_for_dsm_4690.yaml	medium_420_modified_for_dsm_4690	ACTIVE			1
CultureMech:005245	sha256:411c3f21dce75e67b3a418ac54fcc63dcc2b205b2ad60a85bd8d5060ba369046	data/normalized_yaml/bacterial/KOMODO_420_BLOOD_AGAR_I.yaml	blood_agar_i	ACTIVE			1
CultureMech:005246	sha256:9b1e858dec9d286da3a01d3e72f3b9ed0ad5d497339d7d45da1addab561367b3	data/normalized_yaml/bacterial/KOMODO_421_CHROMATIUM_SALEXIGENS_MEDIUM.yaml	chromatium_salexigens_medium	ACTIVE			1
CultureMech:005247	sha256:49b999e45f4c0727fe288d5a17f56e487e245acf6527f54408f4809dda84b148	data/normalized_yaml/bacterial/KOMODO_422_AMOEBOBACTER_MEDIUM.yaml	amoebobacter_medium	ACTIVE			1
CultureMech:005248	sha256:a8ba9e255f1b8cf6cb32bc4236db51fd07f4abc6a459f7cc576917c967b12f96	data/normalized_yaml/bacterial/KOMODO_423_XENORHABDUS_medium.yaml	xenorhabdus_medium	ACTIVE			1
CultureMech:005249	sha256:78ba9ad48c349d8cd27459f9c08a04a69b6c57d70331efddc5171787ff8ea730	data/normalized_yaml/bacterial/KOMODO_425_OATMEAL_AGAR.yaml	oatmeal_agar	ACTIVE			1
CultureMech:005250	sha256:601ba3d040c79c8cd261dcfd85ad65aac2930877779bc3bc77c86638d9bd84f9	data/normalized_yaml/bacterial/medium_426_modified_for_dsm_46365.yaml	medium_426_modified_for_dsm_46365	ACTIVE			1
CultureMech:005251	sha256:82908799d04ed9f1a5b16aa552e67fdf08af44930465af5c278550fd323d179d	data/normalized_yaml/bacterial/medium_426_modified_for_dsm_46628.yaml	medium_426_modified_for_dsm_46628	ACTIVE			1
CultureMech:005252	sha256:17197e032509a2dbb1fb238d903abe346abf3d944caf8a770a50569a49bb4479	data/normalized_yaml/bacterial/KOMODO_426_ORGANIC_medium_79.yaml	organic_medium_79	ACTIVE			1
CultureMech:005253	sha256:db0c3f1af894b9732dcf8486082597af31c053e537b296d70b23fef6728685b9	data/normalized_yaml/bacterial/KOMODO_427_MYKORRHIZA_medium.yaml	mykorrhiza_medium	ACTIVE			1
CultureMech:005254	sha256:2276e68a7921a5e09e3811132080f39b22436902e1f4f760b7b380cd44336aee	data/normalized_yaml/bacterial/KOMODO_428_HETEROTROPHIC_medium_H3P.yaml	heterotrophic_medium_h3p	ACTIVE			1
CultureMech:005255	sha256:1494451ed4bb2349080fd09bac9bb92c746ee2aa78c2624bc3c5a99503a26b91	data/normalized_yaml/bacterial/medium_429_modified_for_dsm_10000.yaml	medium_429_modified_for_dsm_10000	ACTIVE			1
CultureMech:005256	sha256:f49bb7240c415eb2cf3d2f3c4279d4e6b8157555777a0f82e90022c7f7c03b38	data/normalized_yaml/bacterial/columbia_blood_agar_modified_for_dsm_10001.yaml	columbia_blood_agar_modified_for_dsm_10001	ACTIVE			1
CultureMech:005257	sha256:c42a729f8f8928ab2fbd8aa8f00bd7c78ee9fc0d9b0e68dc1126f0596a11e625	data/normalized_yaml/bacterial/medium_429_modified_for_dsm_11121.yaml	medium_429_modified_for_dsm_11121	ACTIVE			1
CultureMech:005258	sha256:6ba06483cfa9e897c4666de96832f6ad37ba8c70873b87eaf2bfca853c8fa704	data/normalized_yaml/bacterial/columbia_blood_agar_modified_for_dsm_11969.yaml	columbia_blood_agar_modified_for_dsm_11969	ACTIVE			1
CultureMech:005259	sha256:0d07dfdb94d0dd2a3583ecb7559c32e4382bee93bd94b9650839a2132ecbcb3e	data/normalized_yaml/bacterial/medium_429_modified_for_dsm_15534.yaml	medium_429_modified_for_dsm_15534	ACTIVE			1
CultureMech:005260	sha256:33112c25dbb27d643148c9d22d6d08711b9e27315e7c40bff638b65196fe027b	data/normalized_yaml/bacterial/medium_429_modified_for_dsm_15746.yaml	medium_429_modified_for_dsm_15746	ACTIVE			1
CultureMech:005261	sha256:27d6e9c1e8ca52f26d93c1dc222b0c693288c011530aa4f7a97fcd281a3ad5aa	data/normalized_yaml/bacterial/medium_429_modified_for_dsm_17480.yaml	medium_429_modified_for_dsm_17480	ACTIVE			1
CultureMech:005262	sha256:a59484c569212c2e2d84beb18f4a5a6481d7a87083c8dcc48cd34b80835f777c	data/normalized_yaml/bacterial/medium_429_modified_for_dsm_17557.yaml	medium_429_modified_for_dsm_17557	ACTIVE			1
CultureMech:005263	sha256:925d01fdb282ec5c9a9ac85b01a3d58acb1deefabd926bbb9005e208a7fa3acd	data/normalized_yaml/bacterial/medium_429_modified_for_dsm_17739.yaml	medium_429_modified_for_dsm_17739	ACTIVE			1
CultureMech:005264	sha256:152ae91c6e4aa06db7afc3177c1d1f944f622a95aa41a7d4737f1ebd497a57c7	data/normalized_yaml/bacterial/medium_429_modified_for_dsm_19655.yaml	medium_429_modified_for_dsm_19655	ACTIVE			1
CultureMech:005265	sha256:a5207248903c379bac9dfe20c6f90976fa7d774e501f56db87427f55f49786e9	data/normalized_yaml/bacterial/medium_429_modified_for_dsm_21463.yaml	medium_429_modified_for_dsm_21463	ACTIVE			1
CultureMech:005266	sha256:e05b9ac7cf302d66d2cdb264585728e5dc7554ea27329de8680635daf549b0fa	data/normalized_yaml/bacterial/medium_429_modified_for_dsm_21768.yaml	medium_429_modified_for_dsm_21768	ACTIVE			1
CultureMech:005267	sha256:46d91632e1e2fe172363477eca94361b1ee5b572e370800d1e85df1ca715b221	data/normalized_yaml/bacterial/medium_429_modified_for_dsm_25354.yaml	medium_429_modified_for_dsm_25354	ACTIVE			1
CultureMech:005268	sha256:64a2b7579fba6d07e106ec0bff7def990b088aaf33545a4b3f986dcbd859d14a	data/normalized_yaml/bacterial/KOMODO_429_COLUMBIA_BLOOD_AGAR.yaml	columbia_blood_agar	ACTIVE			1
CultureMech:005269	sha256:13fac54698c72eef252bb2ed19ec51ff5bf09b3e3df9d3cbfe1f4d288c7b953f	data/normalized_yaml/bacterial/KOMODO_429a_COLUMBIA_BLOOD_AGAR_WITH_CHARCOAL.yaml	columbia_blood_agar_with_charcoal	ACTIVE			1
CultureMech:005270	sha256:b0a2528bf4d0d430f666cd99da909e5ac516f96099e9d102911112fa414ecd09	data/normalized_yaml/bacterial/medium_429b_modified_for_dsm_18554.yaml	medium_429b_modified_for_dsm_18554	ACTIVE			1
CultureMech:005271	sha256:50dafb01eacb3f148fbece217dae6f6a6d2072c13b6580d13d83f73367cd64bd	data/normalized_yaml/bacterial/chocolate_agar_replace_horse_blood_with_sheep_blood.yaml	chocolate_agar_replace_horse_blood_with_sheep_blood	ACTIVE			1
CultureMech:005272	sha256:488ee5bd2034007df23253fa7f718ad83df3a6f2ba074b76aeef76d742858fd2	data/normalized_yaml/bacterial/KOMODO_429b_CHOCOLATE_AGAR.yaml	chocolate_agar	ACTIVE			1
CultureMech:005273	sha256:c05a3ce4bd5fc135be404d9a41fc51764f938ff8165138f6765d79642c9c1e04	data/normalized_yaml/bacterial/columbia_glucose_cysteine_agar_replace_horse_blood_with_sheep_blood.yaml	columbia_glucose_cysteine_agar_replace_horse_blood_with_sheep_blood	ACTIVE			1
CultureMech:005274	sha256:5cb4f1d22808710baad80fbd37d316c9dfb3d856122bf082c990291128f33ce4	data/normalized_yaml/bacterial/KOMODO_429c_COLUMBIA-GLUCOSE-CYSTEINE-AGAR.yaml	columbia_glucose_cysteine_agar	ACTIVE			1
CultureMech:005275	sha256:2552926148cb1a6c974c50f8b4947736fc1c2a08ac8f1a33c4d4b3f01367c1c7	data/normalized_yaml/bacterial/francisella_halioticida_medium_replace_horse_blood_with_sheep_blood.yaml	francisella_halioticida_medium_replace_horse_blood_with_sheep_blood	ACTIVE			1
CultureMech:005276	sha256:39ce60acebeb79a47f6686401f94f9733b30e17362ea01bd0b32cbe82bbb8e6a	data/normalized_yaml/bacterial/KOMODO_429d_FRANCISELLA_HALIOTICIDA_medium.yaml	francisella_halioticida_medium	ACTIVE			1
CultureMech:005277	sha256:a2c63cfe7e1255792d0aec68cc35b2e00df3055292cbebbb318a439e0bbc913f	data/normalized_yaml/bacterial/medium_430_modified_for_dsm_13718.yaml	medium_430_modified_for_dsm_13718	ACTIVE			1
CultureMech:005278	sha256:28c97914f770517b3cbdd4344eae5cccf7a132d58b171054321d8a242313c607	data/normalized_yaml/bacterial/KOMODO_430_ECTOTHIORHODOSPIRA_ABDELMALEKII_MEDIUM.yaml	ectothiorhodospira_abdelmalekii_medium	ACTIVE			1
CultureMech:005279	sha256:e6ada012319d9b39bf2abf922e6b24c812b85d01ca21d79d478f379e842523ad	data/normalized_yaml/bacterial/KOMODO_431_ECTOTHIORHODOSPIRA_VACUOLATA_MEDIUM.yaml	ectothiorhodospira_vacuolata_medium	ACTIVE			1
CultureMech:005280	sha256:00118a8f475ee0b345f25de2f77160b99bf22f53fdaec6879f85b7c40336c83d	data/normalized_yaml/bacterial/KOMODO_432_HALOBACTEROIDES_ACETOETHYLICUS_medium.yaml	halobacteroides_acetoethylicus_medium	ACTIVE			1
CultureMech:005281	sha256:821c4464115bc2503ef1ade39f191f7de064b239b419e04f5aa4af00f72948d3	data/normalized_yaml/bacterial/KOMODO_434_MARINOCOCCUS_ALBUS_-_medium.yaml	marinococcus_albus_medium	ACTIVE			1
CultureMech:005282	sha256:80042694ef0d7072b2facfc4b8c41f43423a2f8edae793d2d37ccce0edadb6c4	data/normalized_yaml/bacterial/KOMODO_435_KDM-2_medium.yaml	kdm_2_medium	ACTIVE			1
CultureMech:005283	sha256:9d7646f0d0cf28472d3bc0c003cd47d50a8fc43a4ce68ae8cbb0b877c1cd77df	data/normalized_yaml/bacterial/medium_436_modified_for_dsm_18848.yaml	medium_436_modified_for_dsm_18848	ACTIVE			1
CultureMech:005284	sha256:5fa6967e079ae1163d582333a799c0271fadc49d756af8b4a77ecc4fd545c207	data/normalized_yaml/bacterial/KOMODO_436_RUMINOCOCCUS_ALBUS_medium.yaml	ruminococcus_albus_medium	ACTIVE			1
CultureMech:005285	sha256:24a52be0cfca7e65f42daf4c01de8711f667d4fd242307d4187706d8d6962685	data/normalized_yaml/bacterial/KOMODO_437_MITSUOKELLA_DENTALIS_medium.yaml	mitsuokella_dentalis_medium	ACTIVE			1
